filename,chroma_frequency,sp_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc,label
377_truck.wav,0.6088221073150635,851.0486131985623,773.727283708043,1566.241455078125,0.05442075376157408,-0.10624808073043823,kamyon
378_kamyon.wav,0.5894681811332703,393.36344011092865,836.5293072683031,626.3071695963541,0.01101119429976852,5.3975090980529785,kamyon
378_truck.wav,0.6147482395172119,849.0783927243667,775.2329669159541,1566.6900634765625,0.05370189525462963,-0.10663926601409912,kamyon
379_kamyon.wav,0.6158778667449951,411.9823607223097,855.8931407630416,659.8032633463541,0.012139214409722222,5.345983982086182,kamyon
379_truck.wav,0.6072653532028198,853.2024927570706,773.7968726358481,1573.0702718098958,0.053952817563657406,-0.09722606837749481,kamyon
37_kamyon.wav,0.6173208951950073,401.97342929175176,1002.1636864981438,533.245849609375,0.00991256148726852,4.107069969177246,kamyon
37_kamyon3.wav,0.4794175922870636,2462.6503016441256,2625.5445375873346,5441.819254557292,0.10575584129050926,-3.3183157444000244,kamyon
37_truck.wav,0.6030241250991821,854.5966072029775,775.1550260252473,1573.1699625651042,0.053952817563657406,-0.08755187690258026,kamyon
380_kamyon.wav,0.6290072202682495,423.4689818282893,868.012358802437,674.3082682291666,0.0130615234375,5.228946208953857,kamyon
380_truck.wav,0.6124771237373352,847.7756878210413,771.7433247350176,1565.34423828125,0.05421504267939815,-0.09840596467256546,kamyon
381_kamyon.wav,0.6263582110404968,391.30498049971453,832.2073384895743,613.8458251953125,0.01107222945601852,5.348629951477051,kamyon
381_truck.wav,0.6109534502029419,850.4345796205399,772.6765386493062,1565.8426920572917,0.053460015190972224,-0.09882982075214386,kamyon
382_kamyon.wav,0.6396492719650269,394.1317958273186,833.3921302197842,611.8021647135416,0.011415834780092593,5.37666654586792,kamyon
382_truck.wav,0.6098330616950989,849.2613355638356,773.6128889105288,1568.1355794270833,0.05434389467592592,-0.06815818697214127,kamyon
383_kamyon.wav,0.6253980398178101,427.31135193292494,877.6205101226946,687.6668294270834,0.012051052517361112,5.332233905792236,kamyon
383_truck.wav,0.6179958581924438,848.972676938311,771.7524578097225,1567.2882080078125,0.053618254484953706,-0.12087899446487427,kamyon
384_kamyon.wav,0.6274289488792419,402.16706090225387,849.9971487782258,632.1390787760416,0.01158763744212963,5.091947555541992,kamyon
384_truck.wav,0.6010916233062744,850.1006867184352,768.7342359524175,1569.1823323567708,0.053891782407407406,-0.09824682027101517,kamyon
385_kamyon.wav,0.6255525946617126,392.66516323368825,828.0066504845643,611.3535563151041,0.01220703125,5.4698004722595215,kamyon
385_truck.wav,0.6146839261054993,847.6487966581109,769.6320955970679,1566.3411458333333,0.054009331597222224,-0.12326434254646301,kamyon
386_kamyon.wav,0.6183716654777527,403.79031897209035,845.1922270456774,635.2793375651041,0.011827256944444444,5.218752384185791,kamyon
386_truck.wav,0.6036733984947205,851.318639433154,771.6781984708263,1568.8334147135417,0.05360469111689815,-0.08953529596328735,kamyon
387_kamyon.wav,0.6000996828079224,395.02804259081205,840.6060531338497,630.3446451822916,0.010538736979166666,5.486581325531006,kamyon
387_truck.wav,0.6186531186103821,850.8220760944025,777.6684369889757,1569.3817138671875,0.05436876085069445,-0.10675048828125,kamyon
388_kamyon.wav,0.5742706656455994,382.68237823078084,825.3478526347158,591.56494140625,0.010692455150462963,5.691939353942871,kamyon
388_truck.wav,0.6105055809020996,853.5346365114676,779.7986331532146,1573.0204264322917,0.05365442346643518,-0.08309642970561981,kamyon
389_kamyon.wav,0.5758501887321472,384.2723524958151,827.2340198872187,582.9915364583334,0.010678891782407407,5.4716010093688965,kamyon
389_truck.wav,0.611887514591217,852.11733907776,774.6835470994466,1568.035888671875,0.05448857060185185,-0.1157701313495636,kamyon
38_kamyon.wav,0.5404958724975586,393.5894540093585,997.0940194007954,523.8749186197916,0.009898998119212963,3.927048444747925,kamyon
38_truck.wav,0.6132107973098755,848.3117649276779,773.1923474042168,1566.6402180989583,0.054070366753472224,-0.11108579486608505,kamyon
390_kamyon.wav,0.5834042429924011,377.0668906282072,820.3425798758166,577.2593180338541,0.011214644820601851,5.418157577514648,kamyon
390_truck.wav,0.612041711807251,850.0953401827583,775.2077547495078,1569.53125,0.054117838541666664,-0.09147926419973373,kamyon
391_kamyon.wav,0.5629349946975708,372.84857373567434,827.3501692395722,564.9973551432291,0.010041413483796295,5.5980682373046875,kamyon
391_truck.wav,0.6049221754074097,852.713369510965,772.4006838251713,1569.6309407552083,0.054022894965277776,-0.11222059279680252,kamyon
392_kamyon.wav,0.6273053288459778,401.7636936736534,853.4958048600757,630.8430989583334,0.011248553240740741,5.250581741333008,kamyon
392_truck.wav,0.6116657853126526,849.0404368854215,773.9937565792605,1565.5436197916667,0.05436650028935185,-0.10586513578891754,kamyon
393_kamyon.wav,0.6374337673187256,408.0073730007508,863.3469858216895,643.7032063802084,0.011610243055555556,4.9160895347595215,kamyon
393_truck.wav,0.6122369766235352,852.3888237796631,776.5367738278875,1571.1263020833333,0.05361373336226852,-0.0940147116780281,kamyon
